Equipo;Calificación del equipo;Tipo;Tipo.num;Capacitancia C1;Capacitancia C2;Capacitancia total;Factor de Potencia 10kV C1;Factor de Potencia 10kV Ctotal;Factor de Potencia 2.5kV C1;Factor de Potencia 2.5kV Ctotal;Factor de Potencia 2kV C2;Fuga de aceite;Inspección diafragma;Inspección visual general;Nivel de aceite;Severidad por termografía
990;DI;IMB;0;1255.7;57010;1228.638067;0.18;0.241;0.18;0.241;0.225;3;0;2;1;5
991;DI;IMB;0;999.96;38226;974.4687182;0.154;0.1484;0.154;0.1484;0.147;3;0;2;1;5
992;DI;IMB;0;924.63;33781.05;899.9959736;0.23;0.218;0.23;0.218;0.194;3;0;2;1;5
993;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;3;0;2;1;5
994;DI;IMB;0;962.89;33661;936.1120397;0.134;0.1518;0.134;0.1518;0.221;3;0;2;2;5
995;DI;IMB;0;880.17;33759;857.8051677;0.127;0.1896;0.127;0.1896;0.216;3;0;2;2;5
996;DI;IMB;0;960.8;32962;933.5871331;0.169;0.2023;0.169;0.2023;0.155;3;0;2;2;5
997;DI;IMB;0;871.9;33153;849.5572566;0.176;0.2425;0.176;0.2425;0.209;3;0;2;2;5
998;DI;IMB;0;889.02;31644.8;864.7266167;0.165;0.168;0.165;0.172;0.172;3;0;2;2;5
999;DI;IMB;0;947.91;31386.1;920.1208898;0.258;0.1737;0.258;0.1737;0.215;3;0;2;2;5
1000;DI;IMB;0;895.22;33262;871.7573514;0.165;0.2624;0.165;0.2624;0.182;3;0;2;2;5
1001;DI;IMB;0;882.63;31362.5;858.4702054;0.236;0.206;0.236;0.206;0.135;3;0;2;2;5
1002;DI;IMB;0;878.11;33383.15;855.6041969;0.216;0.2096;0.216;0.2096;0.138;3;0;2;2;5
1003;DI;IMB;0;875.52;29887;850.6021691;0.186;0.2077;0.186;0.2077;0.135;3;0;2;2;5
1004;DI;IMB;0;907.5;31550;882.1266271;0.215;0.2574;0.215;0.2574;0.211;3;0;2;2;5
1005;DI;IMB;0;914.84;26775;884.614754;0.195;0.167;0.195;0.167;0.21;3;0;2;2;5
1006;DI;IMB;0;832.98;32096;811.9087223;0.144;0.1784;0.144;0.1784;0.212;3;0;2;2;5
1007;DI;IMB;0;721.6;26694;702.6069245;0.232;0.204;0.232;0.204;0.221;3;0;2;2;5
1008;DI;IMB;0;715.9;27709;697.8695827;0.255;0.3022;0.255;0.3022;0.138;3;0;2;2;5
1009;DI;IMB;0;763.4;27145;742.5181307;0.258;0.2077;0.258;0.2077;0.23;3;0;2;2;5
1010;DI;IMB;0;732;25926;711.9000675;0.2;0.2137;0.2;0.2137;0.236;3;0;2;2;5
1011;DI;IMB;0;731.5;25612;711.1878832;0.127;0.2878;0.127;0.2878;0.245;3;0;2;2;5
1012;DI;IMB;0;754.3;24927;732.1450277;0.237;0.1865;0.237;0.1865;0.127;3;0;2;2;5
1013;DI;IMB;0;758.4;30582.5;740.0479246;0.171;0.1768;0.171;0.1768;0.189;3;0;2;2;5
1014;DI;IMB;0;714.2;26432;695.4098327;0.212;0.2708;0.212;0.2708;0.224;3;0;2;2;5
1015;DI;IMB;0;759;26432;737.8135412;0.163;0.2833;0.163;0.2833;0.145;3;0;2;2;5
1016;DI;IMB;0;733;19409;706.3249429;0.189;0.1607;0.189;0.1607;0.142;3;0;1;2;5
1017;DI;IMB;0;673.2;17934;648.8439314;0.168;0.1671;0.168;0.1671;0.187;3;0;1;2;5
1018;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;1;2;5
1019;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;1;2;5
1020;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;1;2;5
1021;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;1;2;5
1022;DI;IMB;0;732.83;21014;708.1349153;0.193;0.2111;0.193;0.2111;0.205;3;0;1;2;5
1023;DI;IMB;0;752.36;25565;730.851552;0.192;0.2393;0.192;0.2393;0.191;3;0;1;2;5
1024;DI;IMB;0;796.19;29059;774.9568906;0.231;0.234;0.231;0.238;0.238;3;0;1;2;5
1025;DI;IMB;0;767.06;31589;748.8754298;0.236;0.239;0.236;0.243;0.243;3;0;1;2;5
1026;DI;IMB;0;763.2;22352;738.0012459;0.237;0.2285;0.237;0.2285;0.203;3;0;1;2;5
1027;DI;IMB;0;730.2;26925;710.9200078;0.216;0.1868;0.216;0.1868;0.156;3;0;1;2;5
1028;DI;IMB;0;868.42;31781;887.5875535;0.62;0.63;0.62;0.63;0.302;3;0;1;2;5
1029;DI;IMB;0;887.87;35151;909.2958322;0.82;0.789;0.82;0.789;0.297;3;0;1;2;5
1030;DI;IMB;0;783.68;31521;802.9021227;0.88;0.86;0.88;0.86;0.28;3;0;1;2;5
1031;DI;IMB;0;750;26277;729.1874792;0.25;0.2559;0.25;0.2559;0.17;3;0;1;2;5
1032;DI;IMB;0;813.58;32919.9;793.9581757;0.155;0.1852;0.155;0.1852;0.188;3;0;1;2;5
1033;DI;IMB;0;853.917;32690.3;832.1792965;0.165;0.2077;0.165;0.2077;0.213;3;0;1;2;5
1034;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;1;2;5
1035;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;1;2;5
1036;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;1;2;5
1037;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;1;2;5
1038;DI;IMB;0;912.17;35898;889.5660808;0.165;0.168;0.165;0.172;0.172;2;0;1;0;3
1039;DI;IMB;0;994.09;40654;970.362263;0.259;0.2504;0.259;0.2504;0.176;2;0;1;0;3
1040;DI;IMB;0;878.84;36342;858.0892661;0.129;0.2476;0.129;0.2476;0.203;2;0;1;0;3
1041;DI;IMB;0;956.47;40802;934.5622323;0.238;0.2493;0.238;0.2493;0.215;2;0;1;0;3
1042;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;2;0;1;0;3
1043;DI;IMB;0;1255.7;57010;1228.638067;0.18;0.241;0.18;0.241;0.225;2;0;1;0;3
1044;DI;IMB;0;999.96;38226;974.4687182;0.154;0.1484;0.154;0.1484;0.147;2;0;1;0;3
1045;DI;IMB;0;924.63;33781.05;899.9959736;0.23;0.218;0.23;0.218;0.194;2;0;1;0;3
1046;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;2;0;1;0;3
1047;DI;IMB;0;962.89;33661;936.1120397;0.134;0.1518;0.134;0.1518;0.221;3;0;1;0;3
1048;DI;IMB;0;880.17;33759;857.8051677;0.127;0.1896;0.127;0.1896;0.216;3;0;1;0;2
1049;DI;IMB;0;960.8;32962;933.5871331;0.169;0.2023;0.169;0.2023;0.155;3;0;1;0;2
1050;DI;IMB;0;871.9;33153;849.5572566;0.176;0.2425;0.176;0.2425;0.209;3;0;1;0;2
1051;DI;IMB;0;889.02;31644.8;864.7266167;0.165;0.168;0.165;0.172;0.172;3;0;1;0;2
1052;DI;IMB;0;947.91;31386.1;920.1208898;0.258;0.1737;0.258;0.1737;0.215;3;0;1;0;2
1053;DI;IMB;0;895.22;33262;871.7573514;0.165;0.2624;0.165;0.2624;0.182;3;0;1;0;2
1054;DI;IMB;0;882.63;31362.5;858.4702054;0.236;0.206;0.236;0.206;0.135;3;0;1;0;2
1055;DI;IMB;0;878.11;33383.15;855.6041969;0.216;0.2096;0.216;0.2096;0.138;3;0;1;0;2
1056;DI;IMB;0;875.52;29887;850.6021691;0.186;0.2077;0.186;0.2077;0.135;3;0;1;0;2
1057;DI;IMB;0;907.5;31550;882.1266271;0.215;0.2574;0.215;0.2574;0.211;3;0;1;0;2
1058;DI;IMB;0;914.84;26775;884.614754;0.195;0.167;0.195;0.167;0.21;3;0;1;0;2
1059;DI;IMB;0;832.98;32096;811.9087223;0.144;0.1784;0.144;0.1784;0.212;3;0;1;1;1
1060;DI;IMB;0;721.6;26694;702.6069245;0.232;0.204;0.232;0.204;0.221;3;0;1;1;1
1061;DI;IMB;0;715.9;27709;697.8695827;0.255;0.3022;0.255;0.3022;0.138;3;0;1;1;1
1062;DI;IMB;0;763.4;27145;742.5181307;0.258;0.2077;0.258;0.2077;0.23;3;0;1;1;1
1063;DI;IMB;0;732;25926;711.9000675;0.2;0.2137;0.2;0.2137;0.236;3;0;1;1;1
1064;DI;IMB;0;731.5;25612;711.1878832;0.127;0.2878;0.127;0.2878;0.245;3;0;1;1;1
1065;DI;IMB;0;754.3;24927;732.1450277;0.237;0.1865;0.237;0.1865;0.127;3;0;1;1;1
1066;DI;IMB;0;758.4;30582.5;740.0479246;0.171;0.1768;0.171;0.1768;0.189;3;0;1;1;1
1067;DI;IMB;0;714.2;26432;695.4098327;0.212;0.2708;0.212;0.2708;0.224;3;0;1;1;1
1068;DI;IMB;0;759;26432;737.8135412;0.163;0.2833;0.163;0.2833;0.145;3;0;1;1;1
1069;DI;IMB;0;733;19409;706.3249429;0.189;0.1607;0.189;0.1607;0.142;3;0;1;1;1
1070;DI;IMB;0;673.2;17934;648.8439314;0.168;0.1671;0.168;0.1671;0.187;3;0;1;1;3
1071;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;1;2;3
1072;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;1;2;3
1073;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;1;2;3
1074;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;1;2;3
1075;DI;IMB;0;732.83;21014;708.1349153;0.193;0.2111;0.193;0.2111;0.205;3;0;1;2;3
1076;DI;IMB;0;752.36;25565;730.851552;0.192;0.2393;0.192;0.2393;0.191;3;0;1;2;3
1077;DI;IMB;0;796.19;29059;774.9568906;0.231;0.234;0.231;0.238;0.238;3;0;1;2;3
1078;DI;IMB;0;767.06;31589;748.8754298;0.236;0.239;0.236;0.243;0.243;3;0;1;2;3
1079;DI;IMB;0;763.2;22352;738.0012459;0.237;0.2285;0.237;0.2285;0.203;3;0;1;2;3
1080;DI;IMB;0;730.2;26925;710.9200078;0.216;0.1868;0.216;0.1868;0.156;3;0;1;2;2
1081;DI;IMB;0;868.42;31781;887.5875535;0.62;0.63;0.62;0.63;0.302;3;0;1;2;2
1082;DI;IMB;0;887.87;35151;909.2958322;0.82;0.789;0.82;0.789;0.297;3;0;1;2;2
1083;DI;IMB;0;783.68;31521;802.9021227;0.88;0.86;0.88;0.86;0.28;3;0;1;2;2
1084;DI;IMB;0;750;26277;729.1874792;0.25;0.2559;0.25;0.2559;0.17;3;0;0;2;2
1085;DI;IMB;0;813.58;32919.9;793.9581757;0.155;0.1852;0.155;0.1852;0.188;3;0;0;2;2
1086;DI;IMB;0;853.917;32690.3;832.1792965;0.165;0.2077;0.165;0.2077;0.213;3;0;0;2;2
1087;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;2;0;2
1088;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;2;0;2
1089;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;2;0;2
1090;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;2;0;2
1091;DI;IMB;0;912.17;35898;889.5660808;0.165;0.168;0.165;0.172;0.172;3;0;2;0;1
1092;DI;IMB;0;994.09;40654;970.362263;0.259;0.2504;0.259;0.2504;0.176;3;0;2;0;1
1093;DI;IMB;0;878.84;36342;858.0892661;0.129;0.2476;0.129;0.2476;0.203;3;0;2;0;1
1094;DI;IMB;0;956.47;40802;934.5622323;0.238;0.2493;0.238;0.2493;0.215;3;0;2;0;1
1095;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;3;0;2;0;1
1096;DI;IMB;0;1255.7;57010;1228.638067;0.18;0.241;0.18;0.241;0.225;3;0;2;0;1
1097;DI;IMB;0;999.96;38226;974.4687182;0.154;0.1484;0.154;0.1484;0.147;3;0;2;0;1
1098;DI;IMB;0;924.63;33781.05;899.9959736;0.23;0.218;0.23;0.218;0.194;3;0;2;0;1
1099;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;3;0;2;0;1
1100;DI;IMB;0;962.89;33661;936.1120397;0.134;0.1518;0.134;0.1518;0.221;3;0;2;0;1
1101;DI;IMB;0;880.17;33759;857.8051677;0.127;0.1896;0.127;0.1896;0.216;3;0;2;0;1
1102;DI;IMB;0;960.8;32962;933.5871331;0.169;0.2023;0.169;0.2023;0.155;3;0;2;0;3
1103;DI;IMB;0;871.9;33153;849.5572566;0.176;0.2425;0.176;0.2425;0.209;3;0;2;0;3
1104;DI;IMB;0;889.02;31644.8;864.7266167;0.165;0.168;0.165;0.172;0.172;3;0;2;0;3
1105;DI;IMB;0;947.91;31386.1;920.1208898;0.258;0.1737;0.258;0.1737;0.215;3;0;2;0;3
1106;DI;IMB;0;895.22;33262;871.7573514;0.165;0.2624;0.165;0.2624;0.182;3;0;2;0;3
1107;DI;IMB;0;882.63;31362.5;858.4702054;0.236;0.206;0.236;0.206;0.135;3;0;2;1;3
1108;DI;IMB;0;878.11;33383.15;855.6041969;0.216;0.2096;0.216;0.2096;0.138;3;0;2;1;3
1109;DI;IMB;0;875.52;29887;850.6021691;0.186;0.2077;0.186;0.2077;0.135;3;0;2;1;3
1110;DI;IMB;0;907.5;31550;882.1266271;0.215;0.2574;0.215;0.2574;0.211;3;0;2;1;3
1111;DI;IMB;0;914.84;26775;884.614754;0.195;0.167;0.195;0.167;0.21;3;0;2;1;3
1112;DI;IMB;0;832.98;32096;811.9087223;0.144;0.1784;0.144;0.1784;0.212;3;0;2;1;2
1113;DI;IMB;0;721.6;26694;702.6069245;0.232;0.204;0.232;0.204;0.221;3;0;2;1;2
1114;DI;IMB;0;715.9;27709;697.8695827;0.255;0.3022;0.255;0.3022;0.138;3;0;2;1;2
1115;DI;IMB;0;763.4;27145;742.5181307;0.258;0.2077;0.258;0.2077;0.23;3;0;2;1;2
1116;DI;IMB;0;732;25926;711.9000675;0.2;0.2137;0.2;0.2137;0.236;3;0;2;1;2
1117;DI;IMB;0;731.5;25612;711.1878832;0.127;0.2878;0.127;0.2878;0.245;3;0;2;1;2
1118;DI;IMB;0;754.3;24927;732.1450277;0.237;0.1865;0.237;0.1865;0.127;3;0;2;1;2
1119;DI;IMB;0;758.4;30582.5;740.0479246;0.171;0.1768;0.171;0.1768;0.189;3;0;2;1;2
1120;DI;IMB;0;714.2;26432;695.4098327;0.212;0.2708;0.212;0.2708;0.224;3;0;2;1;2
1121;DI;IMB;0;759;26432;737.8135412;0.163;0.2833;0.163;0.2833;0.145;3;0;2;1;2
1122;DI;IMB;0;733;19409;706.3249429;0.189;0.1607;0.189;0.1607;0.142;3;0;2;1;2
1123;DI;IMB;0;673.2;17934;648.8439314;0.168;0.1671;0.168;0.1671;0.187;3;0;2;1;1
1124;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;2;1;1
1125;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;2;1;1
1126;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;2;1;1
1127;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;2;1;1
1128;DI;IMB;0;732.83;21014;708.1349153;0.193;0.2111;0.193;0.2111;0.205;3;0;2;1;1
1129;DI;IMB;0;752.36;25565;730.851552;0.192;0.2393;0.192;0.2393;0.191;3;0;2;2;1
1130;DI;IMB;0;796.19;29059;774.9568906;0.231;0.234;0.231;0.238;0.238;3;0;2;2;1
1131;DI;IMB;0;767.06;31589;748.8754298;0.236;0.239;0.236;0.243;0.243;3;0;2;2;1
1132;DI;IMB;0;763.2;22352;738.0012459;0.237;0.2285;0.237;0.2285;0.203;3;0;2;2;1
1133;DI;IMB;0;730.2;26925;710.9200078;0.216;0.1868;0.216;0.1868;0.156;3;0;2;2;1
1134;DI;IMB;0;868.42;31781;887.5875535;0.62;0.63;0.62;0.63;0.302;3;0;2;2;3
1135;DI;IMB;0;887.87;35151;909.2958322;0.82;0.789;0.82;0.789;0.297;3;0;2;2;3
1136;DI;IMB;0;783.68;31521;802.9021227;0.88;0.86;0.88;0.86;0.28;3;0;2;2;3
1137;DI;IMB;0;750;26277;729.1874792;0.25;0.2559;0.25;0.2559;0.17;3;0;2;2;3
1138;DI;IMB;0;813.58;32919.9;793.9581757;0.155;0.1852;0.155;0.1852;0.188;3;0;2;2;3
1139;DI;IMB;0;853.917;32690.3;832.1792965;0.165;0.2077;0.165;0.2077;0.213;3;0;2;2;3
1140;DI;IMB;0;773;31167.36;829.7215876;0.72;0.607;0.72;0.607;0.287;3;0;2;2;3
1141;DI;IMB;0;792.6;24570.6;789.807;0.259;0.1528;0.259;0.1528;0.239;3;0;2;2;3
1142;DI;IMB;0;813.18;26549;789.0130033;0.133;0.2718;0.133;0.2718;0.155;3;0;2;2;3
1143;DI;IMB;0;729.79;28009;711.2577847;0.241;0.2231;0.241;0.2231;0.151;3;0;2;2;3
1144;DI;IMB;0;912.17;35898;889.5660808;0.165;0.168;0.165;0.172;0.172;3;0;2;2;2
1145;DI;IMB;0;994.09;40654;970.362263;0.259;0.2504;0.259;0.2504;0.176;3;0;2;2;2
1146;DI;IMB;0;878.84;36342;858.0892661;0.129;0.2476;0.129;0.2476;0.203;3;0;2;2;2
1147;DI;IMB;0;956.47;40802;934.5622323;0.238;0.2493;0.238;0.2493;0.215;3;0;2;2;2
1148;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;3;0;2;2;2
1149;DI;IMB;0;1255.7;57010;1228.638067;0.18;0.241;0.18;0.241;0.225;3;0;2;2;2
1150;DI;IMB;0;999.96;38226;974.4687182;0.154;0.1484;0.154;0.1484;0.147;3;0;2;2;2
1151;DI;IMB;0;924.63;33781.05;899.9959736;0.23;0.218;0.23;0.218;0.194;3;0;1;2;2
1152;DI;IMB;0;986.99;39814;963.114372;0.184;0.2758;0.184;0.2758;0.235;3;0;1;2;2
1153;DI;IMB;0;962.89;33661;936.1120397;0.134;0.1518;0.134;0.1518;0.221;3;0;1;2;2
1154;DI;IMB;0;880.17;33759;857.8051677;0.127;0.1896;0.127;0.1896;0.216;3;0;1;2;2
1155;DI;IMB;0;960.8;32962;933.5871331;0.169;0.2023;0.169;0.2023;0.155;3;0;1;2;1
1156;DI;IMB;0;871.9;33153;849.5572566;0.176;0.2425;0.176;0.2425;0.209;3;0;1;2;1
1157;DI;IMB;0;889.02;31644.8;864.7266167;0.165;0.168;0.165;0.172;0.172;3;0;1;2;1
1158;DI;IMB;0;947.91;31386.1;920.1208898;0.258;0.1737;0.258;0.1737;0.215;3;0;1;2;1
1159;DI;IMB;0;895.22;33262;871.7573514;0.165;0.2624;0.165;0.2624;0.182;3;0;1;2;1
1160;DI;IMB;0;882.63;31362.5;858.4702054;0.236;0.206;0.236;0.206;0.135;3;0;1;2;1
1161;DI;IMB;0;878.11;33383.15;855.6041969;0.216;0.2096;0.216;0.2096;0.138;3;0;1;2;1
1162;DI;IMB;0;875.52;29887;850.6021691;0.186;0.2077;0.186;0.2077;0.135;3;0;1;2;1
1163;DI;IMB;0;907.5;31550;882.1266271;0.215;0.2574;0.215;0.2574;0.211;3;0;1;2;1
1164;DI;IMB;0;914.84;26775;884.614754;0.195;0.167;0.195;0.167;0.21;3;0;1;2;1
1165;DI;IMB;0;832.98;32096;811.9087223;0.144;0.1784;0.144;0.1784;0.212;3;0;1;2;1
1166;DI;IMB;0;721.6;26694;702.6069245;0.232;0.204;0.232;0.204;0.221;3;0;1;2;1
1167;DI;IMB;0;715.9;27709;697.8695827;0.255;0.3022;0.255;0.3022;0.138;3;0;1;2;1
1168;DI;IMB;0;763.4;27145;742.5181307;0.258;0.2077;0.258;0.2077;0.23;3;0;1;2;1
1169;DI;IMB;0;732;25926;711.9000675;0.2;0.2137;0.2;0.2137;0.236;3;0;1;2;1
1170;DI;IMB;0;731.5;25612;711.1878832;0.127;0.2878;0.127;0.2878;0.245;3;0;1;2;1
1171;DI;IMB;0;754.3;24927;732.1450277;0.237;0.1865;0.237;0.1865;0.127;3;0;1;2;1
1172;DI;IMB;0;758.4;30582.5;740.0479246;0.171;0.1768;0.171;0.1768;0.189;3;0;1;2;1
1173;DI;IMB;0;904.26;45213;1316.883495;0.167;1.435;0.167;1.435;1.337;0;0;0;0;5
1174;DI;IMB;0;914;45700;1331.067961;0.154;2.183;0.154;2.183;1.683;0;0;0;0;5
1175;DI;IMB;0;939.78;46989;1368.61165;0.244;1.665;0.244;1.665;1.937;0;0;0;0;5
1176;DI;IMB;0;922.51;46125.5;1343.461165;0.265;1.633;0.265;1.633;1.824;0;0;0;0;5
1177;DI;IMB;0;892;44600;1299.029126;0.188;1.539;0.188;1.539;2.097;0;0;0;0;5
1178;DI;IMB;0;908;45400;1322.330097;0.218;1.196;0.218;1.196;1.231;0;0;0;0;5
1179;DI;IMB;0;963.4;48170;1403.009709;0.159;1.612;0.159;1.612;2.39;0;0;0;0;5
1180;DI;IMB;0;869.3;43465;1265.970874;0.163;0.799;0.163;0.799;2.283;0;0;0;0;5
1181;DI;IMB;0;970.87;48543.5;1413.88835;0.177;1.238;0.177;1.238;1.007;0;0;0;0;5
1182;DI;IMB;0;970.53;48526.5;1413.393204;0.235;1.523;0.235;1.523;1.113;0;0;0;0;5
1183;DI;IMB;0;1014.05;50702.5;1476.771845;0.233;1.026;0.233;1.026;1.682;0;0;0;0;5
1184;DI;IMB;0;1060.25;53012.5;1544.053398;0.173;1.634;0.173;1.634;1.395;0;0;0;0;5
1185;DI;IMB;0;1039.06;51953;1513.194175;0.199;1.751;0.199;1.751;0.86;0;0;0;0;5
1186;DI;IMB;0;984.77;49238.5;1434.131068;0.261;1.97;0.261;1.97;1.324;0;0;0;0;5
1187;DI;IMB;0;935.99;46799.5;1363.092233;0.251;2.365;0.251;2.365;1.821;0;0;0;0;5
1188;DI;IMB;0;943.4;47170;1373.883495;0.171;1.316;0.171;1.316;1.688;0;0;0;0;5
1189;DI;IMB;0;906.31;45315.5;1319.868932;0.186;1.209;0.186;1.209;1.031;0;0;0;0;5
1190;DI;IMB;0;984.24;49212;1433.359223;0.128;1.242;0.128;1.242;1.701;0;0;0;0;5
1191;DI;IMB;0;964.15;48207.5;1404.101942;0.176;1.302;0.176;1.302;1.614;0;0;0;0;5
1192;DI;IMB;0;1011.09;50554.5;1472.461165;0.209;1.765;0.209;1.765;1.154;0;0;0;0;5
1193;DI;IMB;0;1004.94;50247;1463.504854;0.196;2.028;0.196;2.028;1.653;0;0;0;0;5
1194;DI;IMB;0;909.5;45475;1324.514563;0.14;1.669;0.14;1.669;1.501;0;0;0;0;5
1195;DI;IMB;0;920.37;46018.5;1340.34466;0.151;1.125;0.151;1.125;2.262;0;0;0;0;5
1196;DI;IMB;0;873.26;43663;1271.737864;0.199;2.002;0.199;2.002;2.085;0;0;0;0;5
1197;DI;IMB;0;814.2;40710;1185.728155;0.143;1.603;0.143;1.603;1.435;0;0;0;0;5
1198;DI;IMB;0;917.07;45853.5;1335.538835;0.159;2.395;0.159;2.395;1.637;0;0;0;0;5
1199;DI;IMB;0;881.99;44099.5;1284.451456;0.131;1.414;0.131;1.414;1.523;0;0;0;0;5
1200;DI;IMB;0;894.9;44745;1303.252427;0.246;2.224;0.246;2.224;1.509;0;0;0;0;5
1201;DI;IMB;0;824.6;41230;1200.873786;0.226;0.894;0.226;0.894;1.544;0;0;0;0;5
1202;DI;IMB;0;874.55;43727.5;1273.616505;0.223;1.032;0.223;1.032;1.816;0;0;0;0;5
1203;DI;IMB;0;841.93;42096.5;1226.11165;0.22;1.884;0.22;1.884;0.9;0;0;0;0;5
1204;DI;IMB;0;908.03;45401.5;1322.373786;0.135;2.357;0.135;2.357;1.762;0;0;0;0;5
1205;DI;IMB;0;1001.9;50095;1459.07767;0.211;0.942;0.211;0.942;2.071;0;0;0;0;5
1206;DI;IMB;0;912.17;45608.5;1328.402913;0.165;1.253;0.165;1.253;2.452;0;0;0;0;5
1207;DI;IMB;0;994.09;49704.5;1447.703883;0.259;1.618;0.259;1.618;1.953;0;0;0;0;5
1208;DI;IMB;0;878.84;43942;1279.864078;0.129;1.427;0.129;1.427;2.033;0;0;0;0;5
1209;DI;IMB;0;956.47;47823.5;1392.917476;0.238;0.816;0.238;0.816;2.128;0;0;0;0;5
1210;DI;IMB;0;986.99;49349.5;1437.364078;0.184;2.263;0.184;2.263;1.042;0;0;0;0;5
1211;DI;IMB;0;1255.7;62785;1828.68932;0.18;1.568;0.18;1.568;1.678;0;0;0;0;5
1212;DI;IMB;0;999.96;49998;1456.252427;0.154;1.755;0.154;1.755;0.863;0;0;0;0;5
1213;DI;IMB;0;924.63;46231.5;1346.548544;0.23;2.02;0.23;2.02;2.211;0;0;0;0;5
1214;DI;IMB;0;921.88;46094;1342.543689;0.167;1.77;0.167;1.77;1.491;0;0;0;0;5
1215;DI;IMB;0;945.5;47275;1376.941748;0.12;1.493;0.12;1.493;0.787;0;0;0;0;5
1216;DI;IMB;0;997;49850;1451.941748;0.264;1.433;0.264;1.433;1.59;0;0;0;0;5
1217;DI;IMB;0;842.42;42121;1226.825243;0.174;1.077;0.174;1.077;1.485;0;0;0;0;5
1218;DI;IMB;0;807.8;40390;1176.407767;0.25;2.221;0.25;2.221;1.995;0;0;0;0;5
1219;DI;IMB;0;782.42;39121;1139.446602;0.12;1.771;0.12;1.771;2.22;0;0;0;0;5
1220;DI;IMB;0;849.71;42485.5;1237.441748;0.213;1.106;0.213;1.106;1.567;0;0;0;0;5
1221;DI;IMB;0;822.88;41144;1198.368932;0.198;2.176;0.198;2.176;0.832;0;0;0;0;5
1222;DI;IMB;0;875;43750;1274.271845;0.256;2.17;0.256;2.17;1.523;0;0;0;0;5
1223;DI;IMB;0;860.39;43019.5;1252.995146;0.14;1.324;0.14;1.324;1.558;0;0;0;0;5
1224;DI;IMB;0;855.66;42783;1246.106796;0.151;1.528;0.151;1.528;1.715;0;0;0;0;5
1225;DI;IMB;0;800.43;40021.5;1165.674757;0.132;1.533;0.132;1.533;1.342;0;0;0;0;5
1226;DI;IMB;0;830.48;41524;1209.436893;0.267;1.805;0.267;1.805;1.712;0;0;0;0;5
1227;DI;IMB;0;770.38;38519;1121.912621;0.163;1.414;0.163;1.414;2.483;0;0;0;0;5
1228;DI;IMB;0;805.76;40288;1173.436893;0.136;1.947;0.136;1.947;1.826;0;0;0;0;5
1229;DI;IMB;0;821.42;41071;1196.242718;0.221;1.004;0.221;1.004;2.016;0;0;0;0;5
1230;DI;IMB;0;831.88;41594;1211.475728;0.206;2.372;0.206;2.372;2.252;0;0;0;0;5
1231;DI;IMB;0;782.26;39113;1139.213592;0.168;2.226;0.168;2.226;2.392;0;0;0;0;5
1232;DI;IMB;0;866.98;43349;1262.592233;0.18;2.257;0.18;2.257;1.698;0;0;0;0;5
1233;DI;IMB;0;785.6;39280;1144.07767;0.264;1.975;0.264;1.975;1.295;0;0;0;0;5
1234;DI;IMB;0;900.97;45048.5;1312.092233;0.192;2.151;0.192;2.151;0.93;0;0;0;0;5
